"TimeOfEntry","departureAirport_city","departureAirport_iata","arrivalAirport_city","arrivalAirport_iata","departureTimeZulu","departureTimeLocal","departureTimeDayOfWeek","flightNumber"
"2024-09-05T03:02:31.042Z","Bangkok","BKK","Phuket","HKT",,,,"VZ304"
"2024-09-05T03:02:31.044Z","Bangkok","DMK","Phuket","HKT",,,,"SL770"
"2024-09-05T03:02:46.380Z","Bangkok","BKK","Phuket","HKT",,,,"TG203"
"2024-09-05T03:02:46.381Z","Ko Samui (Ko Samui)","USM","Phuket","HKT",,,,"PG405"
"2024-09-05T03:02:46.382Z","Sepang","KUL","Phuket","HKT",,,,"MH794"
"2024-09-05T03:02:46.388Z","Sepang","KUL","Phuket","HKT",,,,"OD540"
"2024-09-05T03:02:46.386Z","Chiang Mai","CNX","Phuket","HKT",,,,"FD3160"
"2024-09-05T03:02:46.388Z","Sepang","KUL","Phuket","HKT",,,,"AK824"
"2024-09-05T03:02:46.384Z","Chiang Mai","CNX","Phuket","HKT",,,,"VZ414"
"2024-09-05T03:02:46.385Z","Bangkok","BKK","Phuket","HKT",,,,"FD4110"
"2024-09-05T03:02:46.390Z","Bangkok","DMK","Phuket","HKT",,,,"FD3025"
"2024-09-05T03:02:46.385Z","Singapore","SIN","Phuket","HKT",,,,"FD377"
"2024-09-05T03:02:46.389Z","Ko Samui (Ko Samui)","USM","Phuket","HKT",,,,"PG253"
"2024-09-05T03:02:46.387Z","Bangkok","BKK","Phuket","HKT",,,,"PG275"
"2024-09-05T03:03:01.732Z","Moscow","DME","Phuket","HKT",,,,"WZ3097"
"2024-09-05T03:03:01.733Z","Singapore","SIN","Phuket","HKT",,,,"3K535"
"2024-09-05T03:03:01.733Z","New Delhi","DEL","Phuket","HKT",,,,"6E1075"
"2024-09-05T03:03:01.735Z","Guangzhou","CAN","Phuket","HKT",,,,"CZ6063"
"2024-09-05T03:03:01.734Z","Changsha","CSX","Phuket","HKT",,,,"BK2983"
"2024-09-05T03:03:01.735Z","Ko Samui (Ko Samui)","USM","Phuket","HKT",,,,"PG255"
"2024-09-05T03:03:01.736Z","Bangkok","BKK","Phuket","HKT",,,,"TG215"
"2024-09-05T03:03:01.737Z","Bangkok","DMK","Phuket","HKT",,,,"FD3005"
"2024-09-05T03:03:01.739Z","Bangkok","BKK","Phuket","HKT",,,,"PG273"
"2024-09-05T03:03:01.738Z","Singapore","SIN","Phuket","HKT",,,,"SQ732"
"2024-09-05T03:03:01.740Z","Bangkok","DMK","Phuket","HKT",,,,"SL756"
"2024-09-05T03:03:01.737Z",,"UTP","Phuket","HKT",,,,"PG281"
"2024-09-05T03:03:01.740Z","Bangkok","BKK","Phuket","HKT",,,,"VZ2300"
"2024-09-05T03:03:17.096Z","Shanghai","PVG","Phuket","HKT",,,,"FM859"
"2024-09-05T03:03:17.101Z","Bangkok","BKK","Phuket","HKT",,,,"TG283"
"2024-09-05T03:03:17.101Z","Bangkok","DMK","Phuket","HKT",,,,"SL768"
"2024-09-05T03:03:17.100Z","Bangkok","DMK","Phuket","HKT",,,,"FD3017"
"2024-09-05T03:03:17.098Z","Singapore","SIN","Phuket","HKT",,,,"SQ736"
"2024-09-05T03:03:17.105Z","Shenzhen","SZX","Phuket","HKT",,,,"ZH315"
"2024-09-05T03:03:17.107Z","Bangkok","DMK","Phuket","HKT",,,,"DD536"
"2024-09-05T03:03:17.104Z","Beijing","PEK","Phuket","HKT",,,,"CA821"
"2024-09-05T03:03:17.104Z","New Delhi","DEL","Phuket","HKT",,,,"AI376"
"2024-09-05T03:03:17.105Z","Chiang Mai","CNX","Phuket","HKT",,,,"FD3162"
"2024-09-05T03:03:17.106Z","Sepang","KUL","Phuket","HKT",,,,"AK826"
"2024-09-05T03:03:17.108Z","Bangkok","DMK","Phuket","HKT",,,,"FD3007"
"2024-09-05T03:03:17.108Z","Chiang Mai","CNX","Phuket","HKT",,,,"PG248"
"2024-09-05T03:03:17.106Z","Bangkok","BKK","Phuket","HKT",,,,"VZ306"
"2024-09-05T03:03:17.103Z","Ko Samui (Ko Samui)","USM","Phuket","HKT",,,,"PG259"
"2024-09-05T03:03:32.549Z","Bangkok","BKK","Phuket","HKT",,,,"TG217"
"2024-09-05T03:03:32.551Z","Singapore","SIN","Phuket","HKT",,,,"TR652"
"2024-09-05T03:03:32.552Z","Kunming","KMG","Phuket","HKT",,,,"MU5093"
"2024-09-05T03:03:32.553Z","Bali/Denpasar","DPS","Phuket","HKT",,,,"QZ246"
"2024-09-05T03:03:32.553Z","Chongqing","CKG","Phuket","HKT",,,,"3U3705"
"2024-09-05T03:03:32.554Z","Bangkok","BKK","Phuket","HKT",,,,"PG277"
"2024-09-05T03:03:32.557Z","Chengdu","TFU","Phuket","HKT",,,,"3U3931"
"2024-09-05T03:03:32.555Z","Sepang","KUL","Phuket","HKT",,,,"OD542"
"2024-09-05T03:03:32.556Z","Doha","DOH","Phuket","HKT",,,,"QR846"
"2024-09-05T03:03:32.556Z","Taipei","TPE","Phuket","HKT",,,,"IT503"
"2024-09-05T03:03:32.558Z","Bangkok","DMK","Phuket","HKT",,,,"FD3021"
"2024-09-05T03:03:32.556Z","Ko Samui (Ko Samui)","USM","Phuket","HKT",,,,"PG257"
"2024-09-05T03:03:32.558Z","Abu Dhabi","AUH","Phuket","HKT",,,,"EY432"
"2024-09-05T03:03:32.559Z","Chengdu","TFU","Phuket","HKT",,,,"MU573"
"2024-09-05T03:03:32.560Z","Nanning","NNG","Phuket","HKT",,,,"GX8921"
"2024-09-05T03:03:47.954Z","Bangkok","BKK","Phuket","HKT",,,,"PG279"
"2024-09-05T03:03:47.956Z","Melbourne","MEL","Phuket","HKT",,,,"JQ17"
"2024-09-05T03:03:47.955Z","Bangkok","BKK","Phuket","HKT",,,,"TG211"
"2024-09-05T03:03:47.957Z","Khon Kaen","KKC","Phuket","HKT",,,,"FD3601"
"2024-09-05T03:03:47.958Z","Beijing","PEK","Phuket","HKT",,,,"HU7929"
"2024-09-05T03:03:47.957Z","Bangkok","BKK","Phuket","HKT",,,,"VZ308"
"2024-09-05T03:03:47.959Z","Dubai","DXB","Phuket","HKT",,,,"EK396"
"2024-09-05T03:03:47.958Z","Bangkok","DMK","Phuket","HKT",,,,"DD530"
"2024-09-05T03:03:47.960Z","Sepang","KUL","Phuket","HKT",,,,"AK822"
"2024-09-05T03:03:47.963Z","Guangzhou","CAN","Phuket","HKT",,,,"CZ6057"
"2024-09-05T03:03:47.961Z","Ko Samui (Ko Samui)","USM","Phuket","HKT",,,,"PG401"
"2024-09-05T03:03:47.960Z","Shanghai","PVG","Phuket","HKT",,,,"9C8667"
"2024-09-05T03:03:47.962Z","Singapore","SIN","Phuket","HKT",,,,"3K537"
"2024-09-05T03:03:47.963Z","Singapore","SIN","Phuket","HKT",,,,"SQ740"
"2024-09-05T03:03:47.964Z","Bangkok","DMK","Phuket","HKT",,,,"FD3009"
"2024-09-05T03:04:03.410Z","Bangkok","DMK","Phuket","HKT",,,,"FD3013"
"2024-09-05T03:04:03.413Z","Guangzhou","CAN","Phuket","HKT",,,,"AQ1273"
"2024-09-05T03:04:03.414Z","Bangkok","BKK","Phuket","HKT",,,,"TG225"
"2024-09-05T03:04:03.414Z","Seoul (Incheon)","ICN","Phuket","HKT",,,,"KE663"
"2024-09-05T03:04:03.417Z","Bangkok","BKK","Phuket","HKT",,,,"VZ316"
"2024-09-05T03:04:03.415Z","Mumbai","BOM","Phuket","HKT",,,,"6E1911"
"2024-09-05T03:04:03.418Z","Bangkok","BKK","Phuket","HKT",,,,"VZ312"
"2024-09-05T03:04:03.415Z","Xi'an","XIY","Phuket","HKT",,,,"MU2081"
"2024-09-05T03:04:03.417Z","Bangkok","BKK","Phuket","HKT",,,,"FD4112"
"2024-09-05T03:04:03.416Z","Nanjing","NKG","Phuket","HKT",,,,"MU2813"
"2024-09-05T03:04:03.419Z","Bangkok","DMK","Phuket","HKT",,,,"SL762"
"2024-09-05T03:04:03.421Z","Shanghai","PVG","Phuket","HKT",,,,"FM831"
"2024-09-05T03:04:03.422Z","Seoul (Incheon)","ICN","Phuket","HKT",,,,"LJ5"
"2024-09-05T03:04:03.421Z","Shanghai","PVG","Phuket","HKT",,,,"FM857"
"2024-09-05T03:04:03.423Z","Shanghai","PVG","Phuket","HKT",,,,"HO1369"
"2024-09-05T03:04:18.778Z","Chongqing","CKG","Phuket","HKT",,,,"3U3791"
"2024-09-05T03:04:18.788Z","New Delhi","DEL","Phuket","HKT",,,,"AI378"
"2024-09-05T03:04:18.788Z","Sharjah","SHJ","Phuket","HKT",,,,"G9687"
"2024-09-05T03:04:18.789Z","Bangkok","DMK","Phuket","HKT",,,,"FD3001"
"2024-09-05T03:04:18.785Z","Abu Dhabi","AUH","Phuket","HKT",,,,"EY430"
"2024-09-05T03:04:18.784Z","Singapore","SIN","Phuket","HKT",,,,"TR658"
"2024-09-05T03:04:18.787Z","Muscat","MCT","Phuket","HKT",,,,"WY833"
"2024-09-05T03:04:18.785Z","Bangkok","BKK","Phuket","HKT",,,,"TG289"
"2024-09-05T03:04:18.783Z","Bangkok","BKK","Phuket","HKT",,,,"VZ314"
"2024-09-05T03:04:18.784Z","Bangkok","DMK","Phuket","HKT",,,,"SL750"
"2024-09-05T03:04:18.783Z","Moscow","SVO","Phuket","HKT",,,,"SU274"
"2024-09-05T03:04:18.782Z","Bangkok","DMK","Phuket","HKT",,,,"FD3029"
"2024-09-05T03:04:18.781Z","Ko Samui (Ko Samui)","USM","Phuket","HKT",,,,"PG251"
"2024-09-05T03:04:18.780Z","Guangzhou","CAN","Phuket","HKT",,,,"9C8771"
"2024-09-05T03:04:18.780Z","Singapore","SIN","Phuket","HKT",,,,"SQ726"
"2024-09-05T03:04:34.104Z","Dubai","DXB","Phuket","HKT",,,,"EK378"
"2024-09-05T03:04:34.107Z","Ho Chi Minh City","SGN","Phuket","HKT",,,,"VJ809"
"2024-09-05T03:04:34.108Z","Hat Yai / Songkhla","HDY","Phuket","HKT",,,,"PG299"
"2024-09-05T03:04:34.109Z","Bangkok","DMK","Phuket","HKT",,,,"DD522"
"2024-09-05T03:04:34.109Z","Bangkok","BKK","Phuket","HKT",,,,"FD4124"
"2024-09-05T03:04:34.106Z","Singapore","SIN","Phuket","HKT",,,,"SQ728"
"2024-09-05T03:04:34.107Z","Hong Kong","HKG","Phuket","HKT",,,,"UO762"
"2024-09-05T03:04:34.108Z","Sepang","KUL","Phuket","HKT",,,,"MH786"
"2024-09-05T03:04:34.105Z","Sepang","KUL","Phuket","HKT",,,,"AK832"
"2024-09-05T03:04:34.109Z","Bangkok","BKK","Phuket","HKT",,,,"TG285"
"2024-09-05T03:04:34.112Z","Bangalore","BLR","Phuket","HKT",,,,"6E1077"
"2024-09-05T03:04:34.112Z","Bangkok","DMK","Phuket","HKT",,,,"FD3037"
"2024-09-05T03:04:34.110Z","Bangkok","BKK","Phuket","HKT",,,,"PG271"
"2024-09-05T03:04:34.113Z","Bangkok","BKK","Phuket","HKT",,,,"TG201"
"2024-09-05T03:04:34.111Z","Mumbai","BOM","Phuket","HKT",,,,"6E1071"
"2024-09-05T03:04:49.419Z","Tel Aviv","TLV","Phuket","HKT",,,,"LY87"
"2024-09-05T03:04:49.420Z","Istanbul","IST","Phuket","HKT",,,,"TK172"
"2024-09-05T03:04:49.421Z","Shanghai","PVG","Phuket","HKT",,,,"9C8521"
"2024-09-05T03:04:49.424Z","Saint Petersburg","LED","Phuket","HKT",,,,"SU628"
"2024-09-05T03:04:49.423Z","Chengdu","TFU","Phuket","HKT",,,,"CA413"
"2024-09-05T03:04:49.422Z","Hangzhou","HGH","Phuket","HKT",,,,"CA717"
"2024-09-05T03:04:49.424Z","New Delhi","DEL","Phuket","HKT",,,,"6E1073"
"2024-09-05T04:12:56.375Z","Bremen","BRE","Amsterdam","AMS",,,,"ZQ1760"
"2024-09-05T04:12:56.379Z","Dusseldorf","DUS","Amsterdam","AMS",,,,"ZQ1796"
"2024-09-05T04:13:28.945Z","Strasbourg","SXB","Amsterdam","AMS",,,,"8R6768"
"2024-09-05T04:13:28.949Z","Norwich","NWI","Amsterdam","AMS",,,,"KL1054"
"2024-09-05T04:13:28.950Z","Singapore","SIN","Amsterdam","AMS",,,,"KL836"
"2024-09-05T04:13:28.947Z","Frankfurt am Main","FRA","Amsterdam","AMS",,,,"KL1814"
"2024-09-05T04:13:28.947Z","Birmingham","BHX","Amsterdam","AMS",,,,"KL1040"
"2024-09-05T04:13:28.950Z","EuroAirport (Basel)","BSL","Amsterdam","AMS",,,,"KL1942"
"2024-09-05T04:13:44.794Z","Nantes","NTE","Amsterdam","AMS",,,,"KL1418"
"2024-09-05T04:13:44.795Z","Detroit","DTW","Amsterdam","AMS",,,,"DL134"
"2024-09-05T04:13:44.795Z","Milan","LIN","Amsterdam","AMS",,,,"KL1612"
"2024-09-05T04:13:44.796Z","Gdansk","GDN","Amsterdam","AMS",,,,"KL1302"
"2024-09-05T04:13:44.797Z","London","LGW","Amsterdam","AMS",,,,"U28672"
"2024-09-05T04:13:44.799Z","Manchester","MAN","Amsterdam","AMS",,,,"KL1028"
"2024-09-05T04:13:44.798Z","Seattle","SEA","Amsterdam","AMS",,,,"DL142"
"2024-09-05T04:13:44.799Z","Kingston upon Hull","HUY","Amsterdam","AMS",,,,"T3970"
"2024-09-05T04:13:44.798Z","Oslo","OSL","Amsterdam","AMS",,,,"KL1196"
"2024-09-05T04:13:44.796Z","London","LTN","Amsterdam","AMS",,,,"U22511"
"2024-09-05T04:14:01.264Z","Zurich","ZRH","Amsterdam","AMS",,,,"KL1916"
"2024-09-05T04:14:01.264Z","Aberdeen","ABZ","Amsterdam","AMS",,,,"KL910"
"2024-09-05T04:14:01.265Z","Stavanger","SVG","Amsterdam","AMS",,,,"KL1172"
"2024-09-05T04:14:01.268Z","Dublin","DUB","Amsterdam","AMS",,,,"KL1134"
"2024-09-05T04:14:01.266Z","Munich","MUC","Amsterdam","AMS",,,,"KL1848"
"2024-09-05T04:14:01.268Z","Belgrade","BEG","Amsterdam","AMS",,,,"KL1982"
"2024-09-05T04:14:01.270Z","Port of Spain","POS","Amsterdam","AMS",,,,"KL787"
"2024-09-05T04:14:01.272Z","Zagreb","ZAG","Amsterdam","AMS",,,,"KL1964"
"2024-09-05T04:14:01.272Z","Newcastle upon Tyne","NCL","Amsterdam","AMS",,,,"KL952"
"2024-09-05T04:14:01.271Z","Madrid","MAD","Amsterdam","AMS",,,,"P61500"
"2024-09-05T04:14:01.270Z","Berlin","BER","Amsterdam","AMS",,,,"U25281"
"2024-09-05T04:14:01.271Z","Nice","NCE","Amsterdam","AMS",,,,"KL1472"
"2024-09-05T04:14:01.266Z","Tees Valley","MME","Amsterdam","AMS",,,,"T3962"
"2024-09-05T04:14:17.822Z","Cork","ORK","Amsterdam","AMS",,,,"EI840"
"2024-09-05T04:14:17.823Z","Bristol","BRS","Amsterdam","AMS",,,,"KL1074"
"2024-09-05T04:14:17.824Z","Paris","CDG","Amsterdam","AMS",,,,"AF1240"
"2024-09-05T04:14:17.825Z","Marseille","MRS","Amsterdam","AMS",,,,"KL1464"
"2024-09-05T04:14:17.825Z","Vienna","VIE","Amsterdam","AMS",,,,"KL1900"
"2024-09-05T04:14:17.825Z","Liverpool","LPL","Amsterdam","AMS",,,,"U23441"
"2024-09-05T04:14:17.824Z","Edinburgh","EDI","Amsterdam","AMS",,,,"KL922"
"2024-09-05T04:14:17.827Z","Balice","KRK","Amsterdam","AMS",,,,"KL1322"
"2024-09-05T04:14:17.827Z","Philadelphia","PHL","Amsterdam","AMS",,,,"AA204"
"2024-09-05T04:14:17.828Z","Alesund","AES","Amsterdam","AMS",,,,"KL1156"
"2024-09-05T04:14:17.829Z","West Yorkshire","LBA","Amsterdam","AMS",,,,"KL1018"
"2024-09-05T04:14:17.829Z","Barcelona","BCN","Amsterdam","AMS",,,,"KL1510"
"2024-09-05T04:14:17.829Z","Anchorage","ANC","Amsterdam","AMS",,,,"KZ4"
"2024-09-05T04:14:17.830Z","Stjordal","TRD","Amsterdam","AMS",,,,"KL1150"
"2024-09-05T04:14:34.519Z","Lisbon","LIS","Amsterdam","AMS",,,,"KL1578"
"2024-09-05T04:14:34.521Z","Manises","VLC","Amsterdam","AMS",,,,"KL1530"
"2024-09-05T04:14:34.522Z","Cork","ORK","Amsterdam","AMS",,,,"KL1126"
"2024-09-05T04:14:34.522Z","San Francisco","SFO","Amsterdam","AMS",,,,"KL606"
"2024-09-05T04:14:34.522Z","Geneva","GVA","Amsterdam","AMS",,,,"KL1928"
"2024-09-05T04:14:34.520Z","Bilbao / Bilbo","BIO","Amsterdam","AMS",,,,"KL1524"
"2024-09-05T04:14:34.524Z","Turin (Torino)","TRN","Amsterdam","AMS",,,,"KL1638"
"2024-09-05T04:14:34.523Z","Dublin","DUB","Amsterdam","AMS",,,,"EI602"
"2024-09-05T04:14:34.526Z","London","LHR","Amsterdam","AMS",,,,"KL1000"
"2024-09-05T04:14:34.527Z","Los Angeles","LAX","Amsterdam","AMS",,,,"KL602"
"2024-09-05T04:14:34.524Z","Rome","FCO","Amsterdam","AMS",,,,"KL1600"
"2024-09-05T04:14:34.528Z","Zurich","ZRH","Amsterdam","AMS",,,,"LX724"
"2024-09-05T04:14:34.526Z","Blagnac","TLS","Amsterdam","AMS",,,,"KL1448"
"2024-09-06T03:02:16.244Z","Bangkok","BKK","Phuket","HKT",,,,"PG275"
"2024-09-06T03:02:16.247Z","Bangkok","BKK","Phuket","HKT",,,,"VZ304"
"2024-09-06T03:02:16.249Z","Bangkok","BKK","Phuket","HKT",,,,"TG203"
"2024-09-06T03:02:16.250Z","Bangkok","DMK","Phuket","HKT",,,,"SL770"
"2024-09-06T03:02:31.596Z","Singapore","SIN","Phuket","HKT",,,,"FD377"
"2024-09-06T03:02:31.602Z","Bangkok","DMK","Phuket","HKT",,,,"FD3005"
"2024-09-06T03:02:31.603Z","Bangkok","BKK","Phuket","HKT",,,,"FD4110"
"2024-09-06T03:02:31.605Z","Chiang Mai","CNX","Phuket","HKT",,,,"FD3160"
"2024-09-06T03:02:31.605Z","Sepang","KUL","Phuket","HKT",,,,"MH794"
"2024-09-06T03:02:31.606Z","Ko Samui (Ko Samui)","USM","Phuket","HKT",,,,"PG405"
"2024-09-06T03:02:31.606Z","Ko Samui (Ko Samui)","USM","Phuket","HKT",,,,"PG253"
"2024-09-06T03:02:31.607Z","Sepang","KUL","Phuket","HKT",,,,"AK824"
"2024-09-06T03:02:31.609Z","Chiang Mai","CNX","Phuket","HKT",,,,"VZ414"
"2024-09-06T03:02:31.597Z","Bangkok","BKK","Phuket","HKT",,,,"PG273"
"2024-09-06T03:02:31.599Z","Bangkok","DMK","Phuket","HKT",,,,"FD3025"
"2024-09-06T03:02:31.601Z","Sepang","KUL","Phuket","HKT",,,,"OD540"
"2024-09-06T03:02:31.602Z","George Town","PEN","Phuket","HKT",,,,"FY3600"
"2024-09-06T03:02:46.991Z","Bangkok","DMK","Phuket","HKT",,,,"FD3007"
"2024-09-06T03:02:46.992Z","Singapore","SIN","Phuket","HKT",,,,"SQ732"
"2024-09-06T03:02:46.996Z","Guangzhou","CAN","Phuket","HKT",,,,"CZ6063"
"2024-09-06T03:02:46.995Z","Bangkok","BKK","Phuket","HKT",,,,"VZ2300"
"2024-09-06T03:02:46.996Z","Ko Samui (Ko Samui)","USM","Phuket","HKT",,,,"PG259"
"2024-09-06T03:02:46.994Z","Bangkok","DMK","Phuket","HKT",,,,"SL756"
"2024-09-06T03:02:46.994Z",,"UTP","Phuket","HKT",,,,"PG281"
"2024-09-06T03:02:46.999Z","Tel Aviv","TLV","Phuket","HKT",,,,"LY87"
"2024-09-06T03:02:46.998Z","Bangkok","BKK","Phuket","HKT",,,,"TG215"
"2024-09-06T03:02:46.999Z","Ko Samui (Ko Samui)","USM","Phuket","HKT",,,,"PG255"
"2024-09-06T03:02:46.997Z","New Delhi","DEL","Phuket","HKT",,,,"6E1075"
"2024-09-06T03:02:47.000Z","Singapore","SIN","Phuket","HKT",,,,"3K535"
"2024-09-06T03:02:47.001Z","Bangkok","BKK","Phuket","HKT",,,,"TG283"
"2024-09-06T03:03:02.357Z","Abu Dhabi","AUH","Phuket","HKT",,,,"EY432"
"2024-09-06T03:03:02.357Z","Chiang Mai","CNX","Phuket","HKT",,,,"FD3162"
"2024-09-06T03:03:02.358Z","Singapore","SIN","Phuket","HKT",,,,"SQ736"
"2024-09-06T03:03:02.355Z","Chengdu","TFU","Phuket","HKT",,,,"3U3931"
"2024-09-06T03:03:02.365Z","Sepang","KUL","Phuket","HKT",,,,"AK826"
"2024-09-06T03:03:02.364Z","Bangkok","DMK","Phuket","HKT",,,,"FD3021"
"2024-09-06T03:03:02.364Z","Beijing","PEK","Phuket","HKT",,,,"CA821"
"2024-09-06T03:03:02.365Z","Singapore","SIN","Phuket","HKT",,,,"TR656"
"2024-09-06T03:03:02.363Z","New Delhi","DEL","Phuket","HKT",,,,"AI376"
"2024-09-06T03:03:02.362Z","Shanghai","PVG","Phuket","HKT",,,,"FM859"
"2024-09-06T03:03:02.361Z","Bangkok","DMK","Phuket","HKT",,,,"FD3017"
"2024-09-06T03:03:02.361Z","Krasnoyarsk","KJA","Phuket","HKT",,,,"SU634"
"2024-09-06T03:03:02.360Z","Bangkok","DMK","Phuket","HKT",,,,"SL768"
"2024-09-06T03:03:02.359Z","Hong Kong","HKG","Phuket","HKT",,,,"CX773"
"2024-09-06T03:03:02.360Z","Bangkok","BKK","Phuket","HKT",,,,"VZ306"
"2024-09-06T03:03:17.714Z","Guangzhou","CAN","Phuket","HKT",,,,"CZ6057"
"2024-09-06T03:03:17.717Z","Bangkok","DMK","Phuket","HKT",,,,"DD5340"
"2024-09-06T03:03:17.715Z","Dubai","DXB","Phuket","HKT",,,,"EK396"
"2024-09-06T03:03:17.716Z","Ko Samui (Ko Samui)","USM","Phuket","HKT",,,,"PG401"
"2024-09-06T03:03:17.717Z","Bangkok","BKK","Phuket","HKT",,,,"PG277"
"2024-09-06T03:03:17.719Z","Chengdu","TFU","Phuket","HKT",,,,"MU573"
"2024-09-06T03:03:17.719Z","Singapore","SIN","Phuket","HKT",,,,"SQ740"
"2024-09-06T03:03:17.718Z","Sepang","KUL","Phuket","HKT",,,,"OD542"
"2024-09-06T03:03:17.720Z","Chongqing","CKG","Phuket","HKT",,,,"3U3705"
"2024-09-06T03:03:17.720Z","Shanghai","PVG","Phuket","HKT",,,,"9C8667"
"2024-09-06T03:03:17.722Z","Bangkok","BKK","Phuket","HKT",,,,"TG217"
"2024-09-06T03:03:17.723Z","Bangkok","DMK","Phuket","HKT",,,,"FD3027"
"2024-09-06T03:03:17.721Z","Ko Samui (Ko Samui)","USM","Phuket","HKT",,,,"PG257"
"2024-09-06T03:03:17.723Z","Doha","DOH","Phuket","HKT",,,,"QR846"
"2024-09-06T03:03:17.724Z","Sepang","KUL","Phuket","HKT",,,,"AK820"
"2024-09-06T03:03:33.115Z","Seoul (Incheon)","ICN","Phuket","HKT",,,,"KE663"
"2024-09-06T03:03:33.117Z","Shanghai","PVG","Phuket","HKT",,,,"FM857"
"2024-09-06T03:03:33.116Z","Bangkok","DMK","Phuket","HKT",,,,"FD3013"
"2024-09-06T03:03:33.119Z","Bangkok","BKK","Phuket","HKT",,,,"TG211"
"2024-09-06T03:03:33.117Z","Bangkok","BKK","Phuket","HKT",,,,"PG279"
"2024-09-06T03:03:33.118Z","Bangkok","BKK","Phuket","HKT",,,,"FD4112"
"2024-09-06T03:03:33.118Z","Sepang","KUL","Phuket","HKT",,,,"AK822"
"2024-09-06T03:03:33.120Z","Shanghai","PVG","Phuket","HKT",,,,"FM831"
"2024-09-06T03:03:33.120Z","Bangkok","BKK","Phuket","HKT",,,,"VZ308"
"2024-09-06T03:03:33.121Z","Bangkok","DMK","Phuket","HKT",,,,"SL762"
"2024-09-06T03:03:33.123Z","Bangkok","DMK","Phuket","HKT",,,,"FD3009"
"2024-09-06T03:03:33.121Z","Shanghai","PVG","Phuket","HKT",,,,"HO1369"
"2024-09-06T03:03:33.123Z","Singapore","SIN","Phuket","HKT",,,,"3K537"
"2024-09-06T03:03:33.124Z","Melbourne","MEL","Phuket","HKT",,,,"JQ17"
"2024-09-06T03:03:33.125Z","Bangkok","DMK","Phuket","HKT",,,,"DD530"
"2024-09-06T03:03:48.596Z","Moscow","SVO","Phuket","HKT",,,,"SU274"
"2024-09-06T03:03:48.595Z","New Delhi","DEL","Phuket","HKT",,,,"AI378"
"2024-09-06T03:03:48.594Z","Singapore","SIN","Phuket","HKT",,,,"TR658"
"2024-09-06T03:03:48.596Z","Bangkok","DMK","Phuket","HKT",,,,"FD3001"
"2024-09-06T03:03:48.598Z","Guangzhou","CAN","Phuket","HKT",,,,"9C8771"
"2024-09-06T03:03:48.597Z","Chengdu","TFU","Phuket","HKT",,,,"DD3141"
"2024-09-06T03:03:48.597Z","Abu Dhabi","AUH","Phuket","HKT",,,,"EY430"
"2024-09-06T03:03:48.601Z","Bangkok","BKK","Phuket","HKT",,,,"VZ312"
"2024-09-06T03:03:48.599Z","Sharjah","SHJ","Phuket","HKT",,,,"G9687"
"2024-09-06T03:03:48.600Z","Sepang","KUL","Phuket","HKT",,,,"AK828"
"2024-09-06T03:03:48.604Z","Xi'an","XIY","Phuket","HKT",,,,"MU2081"
"2024-09-06T03:03:48.604Z","Bangkok","BKK","Phuket","HKT",,,,"VZ316"
"2024-09-06T03:03:48.603Z","Mumbai","BOM","Phuket","HKT",,,,"6E1911"
"2024-09-06T03:03:48.601Z","Bangkok","BKK","Phuket","HKT",,,,"TG225"
"2024-09-06T03:03:48.605Z","Hong Kong","HKG","Phuket","HKT",,,,"UO764"
"2024-09-06T03:04:03.991Z","Bangkok","BKK","Phuket","HKT",,,,"PG271"
"2024-09-06T03:04:03.989Z","Hong Kong","HKG","Phuket","HKT",,,,"UO762"
"2024-09-06T03:04:03.991Z","Mumbai","BOM","Phuket","HKT",,,,"6E1071"
"2024-09-06T03:04:03.993Z","Ko Samui (Ko Samui)","USM","Phuket","HKT",,,,"PG251"
"2024-09-06T03:04:03.992Z","Muscat","MCT","Phuket","HKT",,,,"OV481"
"2024-09-06T03:04:03.993Z","Hat Yai / Songkhla","HDY","Phuket","HKT",,,,"PG299"
"2024-09-06T03:04:03.995Z","Bangkok","BKK","Phuket","HKT",,,,"TG289"
"2024-09-06T03:04:03.994Z","Singapore","SIN","Phuket","HKT",,,,"SQ726"
"2024-09-06T03:04:03.995Z","Sepang","KUL","Phuket","HKT",,,,"MH786"
"2024-09-06T03:04:03.993Z","Bangkok","BKK","Phuket","HKT",,,,"TG201"
"2024-09-06T03:04:03.998Z","Bangkok","DMK","Phuket","HKT",,,,"SL750"
"2024-09-06T03:04:03.996Z","Bangkok","BKK","Phuket","HKT",,,,"FD4124"
"2024-09-06T03:04:03.997Z","Chongqing","CKG","Phuket","HKT",,,,"3U3791"
"2024-09-06T03:04:03.998Z","Bangkok","BKK","Phuket","HKT",,,,"VZ314"
"2024-09-06T03:04:03.999Z","Bangkok","DMK","Phuket","HKT",,,,"FD3029"
"2024-09-06T03:04:19.323Z","Bangalore","BLR","Phuket","HKT",,,,"6E1077"
"2024-09-06T03:04:19.326Z","Dubai","DXB","Phuket","HKT",,,,"EK378"
"2024-09-06T03:04:19.325Z","Chengdu","TFU","Phuket","HKT",,,,"CA413"
"2024-09-06T03:04:19.325Z","Hangzhou","HGH","Phuket","HKT",,,,"CA717"
"2024-09-06T03:04:19.329Z","Ho Chi Minh City","SGN","Phuket","HKT",,,,"VJ809"
"2024-09-06T03:04:19.327Z","Bangkok","DMK","Phuket","HKT",,,,"FD3037"
