"TimeOfEntry","departureAirport_city","departureAirport_iata","arrivalAirport_city","arrivalAirport_iata","departureTimeZulu","departureTimeLocal","departureTimeDayOfWeek","flightNumber"
"2024-09-11T03:00:24.125Z","Phuket","HKT","Bangkok","BKK","2024-09-11T03:15:00.000Z","11/09/2024, 10:15:00",3,"TG202"
"2024-09-11T03:00:24.340Z","Phuket","HKT","Almaty","ALA","2024-09-11T03:30:00.000Z","11/09/2024, 10:30:00",3,"KC564"
"2024-09-11T03:00:24.555Z","Phuket","HKT","Sepang","KUL","2024-09-11T03:30:00.000Z","11/09/2024, 10:30:00",3,"MH787"
"2024-09-11T03:00:24.771Z","Phuket","HKT","Moscow","SVO","2024-09-11T03:35:00.000Z","11/09/2024, 10:35:00",3,"SU275"
"2024-09-11T03:00:24.986Z","Phuket","HKT","Mumbai","BOM","2024-09-11T04:05:00.000Z","11/09/2024, 11:05:00",3,"6E1072"
"2024-09-11T03:00:25.201Z","Phuket","HKT","Hong Kong","HKG","2024-09-11T04:15:00.000Z","11/09/2024, 11:15:00",3,"UO761"
"2024-09-11T03:00:25.253Z","Phuket","HKT","Bangkok","BKK","2024-09-11T03:20:00.000Z","11/09/2024, 10:20:00",3,"PG272"
"2024-09-11T03:00:25.297Z","Phuket","HKT","Singapore","SIN","2024-09-11T04:40:00.000Z","11/09/2024, 11:40:00",3,"SQ727"
"2024-09-11T03:00:25.415Z","Phuket","HKT","Bangkok","BKK","2024-09-11T04:40:00.000Z","11/09/2024, 11:40:00",3,"FD9161"
"2024-09-11T03:00:25.477Z","Phuket","HKT","Ho Chi Minh City","SGN","2024-09-11T04:55:00.000Z","11/09/2024, 11:55:00",3,"VJ808"
"2024-09-11T03:00:25.988Z","Phuket","HKT","Ko Samui (Ko Samui)","USM","2024-09-11T04:00:00.000Z","11/09/2024, 11:00:00",3,"PG250"
"2024-09-11T03:00:25.633Z","Phuket","HKT","Bangkok","DMK","2024-09-11T05:15:00.000Z","11/09/2024, 12:15:00",3,"SL771"
"2024-09-11T03:00:26.343Z","Phuket","HKT","Bangkok","BKK","2024-09-11T04:40:00.000Z","11/09/2024, 11:40:00",3,"TG286"
"2024-09-11T03:00:25.084Z","Phuket","HKT","Bangkok","DMK","2024-09-11T04:25:00.000Z","11/09/2024, 11:25:00",3,"DD523"
"2024-09-11T03:00:25.511Z","Phuket","HKT","Sepang","KUL","2024-09-11T05:00:00.000Z","11/09/2024, 12:00:00",3,"AK833"
"2024-09-11T03:00:39.445Z","Phuket","HKT","Bangkok","BKK","2024-09-11T05:45:00.000Z","11/09/2024, 12:45:00",3,"PG276"
"2024-09-11T03:00:39.448Z","Phuket","HKT","Bangalore","BLR","2024-09-11T05:15:00.000Z","11/09/2024, 12:15:00",3,"6E1078"
"2024-09-11T03:00:39.449Z","Phuket","HKT","Bangkok","BKK","2024-09-11T06:00:00.000Z","11/09/2024, 13:00:00",3,"TG204"
"2024-09-11T03:00:39.449Z","Phuket","HKT","Bangkok","BKK","2024-09-11T05:20:00.000Z","11/09/2024, 12:20:00",3,"VZ305"
"2024-09-11T03:00:39.452Z","Phuket","HKT","Bangkok","DMK","2024-09-11T06:25:00.000Z","11/09/2024, 13:25:00",3,"FD3026"
"2024-09-11T03:00:39.453Z","Phuket","HKT","Sepang","KUL","2024-09-11T06:15:00.000Z","11/09/2024, 13:15:00",3,"OD541"
"2024-09-11T03:00:39.453Z","Phuket","HKT","Ko Samui (Ko Samui)","USM","2024-09-11T06:00:00.000Z","11/09/2024, 13:00:00",3,"PG254"
"2024-09-11T03:00:39.661Z","Phuket","HKT","Ko Samui (Ko Samui)","USM","2024-09-11T06:45:00.000Z","11/09/2024, 13:45:00",3,"PG406"
"2024-09-11T03:00:39.662Z","Phuket","HKT","Sepang","KUL","2024-09-11T06:35:00.000Z","11/09/2024, 13:35:00",3,"AK825"
"2024-09-11T03:00:39.663Z","Phuket","HKT","Chengdu","TFU","2024-09-11T07:00:00.000Z","11/09/2024, 14:00:00",3,"CA414"
"2024-09-11T03:00:39.667Z","Phuket","HKT","Sepang","KUL","2024-09-11T07:05:00.000Z","11/09/2024, 14:05:00",3,"MH795"
"2024-09-11T03:00:39.664Z","Phuket","HKT","Chiang Mai","CNX","2024-09-11T06:55:00.000Z","11/09/2024, 13:55:00",3,"FD3159"
"2024-09-11T03:00:39.670Z","Phuket","HKT","Bangkok","BKK","2024-09-11T07:25:00.000Z","11/09/2024, 14:25:00",3,"FD4111"
"2024-09-11T03:00:40.575Z","Phuket","HKT","New Delhi","DEL","2024-09-11T06:30:00.000Z","11/09/2024, 13:30:00",3,"6E1074"
"2024-09-11T03:00:40.594Z","Phuket","HKT","Bangkok","BKK","2024-09-11T06:30:00.000Z","11/09/2024, 13:30:00",3,"VZ2303"
"2024-09-11T03:00:54.908Z","Phuket","HKT","Tel Aviv","TLV","2024-09-11T08:00:00.000Z","11/09/2024, 15:00:00",3,"LY88"
"2024-09-11T03:00:54.910Z","Phuket","HKT","Singapore","SIN","2024-09-11T08:05:00.000Z","11/09/2024, 15:05:00",3,"SQ731"
"2024-09-11T03:00:54.910Z","Phuket","HKT","Bangkok","DMK","2024-09-11T07:55:00.000Z","11/09/2024, 14:55:00",3,"SL757"
"2024-09-11T03:00:54.911Z","Phuket","HKT","George Town","PEN","2024-09-11T07:35:00.000Z","11/09/2024, 14:35:00",3,"FY3601"
"2024-09-11T03:00:54.910Z","Phuket","HKT","Bangkok","BKK","2024-09-11T07:45:00.000Z","11/09/2024, 14:45:00",3,"PG274"
"2024-09-11T03:00:54.913Z","Phuket","HKT","Shanghai","PVG","2024-09-11T06:40:00.000Z","11/09/2024, 13:40:00",3,"9C8522"
"2024-09-11T03:00:54.914Z","Phuket","HKT","Bangkok","DMK","2024-09-11T07:35:00.000Z","11/09/2024, 14:35:00",3,"FD3006"
"2024-09-11T03:00:55.121Z","Phuket","HKT","Hangzhou","HGH","2024-09-11T09:15:00.000Z","11/09/2024, 16:15:00",3,"CA718"
"2024-09-11T03:00:54.914Z","Phuket","HKT","Bangkok","DMK","2024-09-11T08:35:00.000Z","11/09/2024, 15:35:00",3,"DD527"
"2024-09-11T03:00:54.915Z","Phuket","HKT",,"UTP","2024-09-11T08:10:00.000Z","11/09/2024, 15:10:00",3,"PG282"
"2024-09-11T03:00:55.124Z","Phuket","HKT","Bangkok","DMK","2024-09-11T09:40:00.000Z","11/09/2024, 16:40:00",3,"FD3008"
"2024-09-11T03:00:55.122Z","Phuket","HKT","Bangkok","BKK","2024-09-11T09:05:00.000Z","11/09/2024, 16:05:00",3,"TG216"
"2024-09-11T03:00:55.124Z","Phuket","HKT","New Delhi","DEL","2024-09-11T09:40:00.000Z","11/09/2024, 16:40:00",3,"6E1076"
"2024-09-11T03:00:56.067Z","Phuket","HKT","Bangkok","BKK","2024-09-11T08:40:00.000Z","11/09/2024, 15:40:00",3,"VZ2301"
"2024-09-11T03:00:56.068Z","Phuket","HKT","Ko Samui (Ko Samui)","USM","2024-09-11T09:00:00.000Z","11/09/2024, 16:00:00",3,"PG256"
"2024-09-11T03:01:10.260Z","Phuket","HKT","Bangkok","DMK","2024-09-11T10:50:00.000Z","11/09/2024, 17:50:00",3,"SL769"
"2024-09-11T03:01:10.257Z","Phuket","HKT","Shenzhen","SZX","2024-09-11T10:30:00.000Z","11/09/2024, 17:30:00",3,"ZH316"
"2024-09-11T03:01:10.259Z","Phuket","HKT","Sepang","KUL","2024-09-11T10:10:00.000Z","11/09/2024, 17:10:00",3,"AK827"
"2024-09-11T03:01:10.263Z","Phuket","HKT","Bangkok","BKK","2024-09-11T10:20:00.000Z","11/09/2024, 17:20:00",3,"VZ307"
"2024-09-11T03:01:10.263Z","Phuket","HKT","Bangkok","DMK","2024-09-11T11:25:00.000Z","11/09/2024, 18:25:00",3,"FD3022"
"2024-09-11T03:01:10.261Z","Phuket","HKT","Singapore","SIN","2024-09-11T11:00:00.000Z","11/09/2024, 18:00:00",3,"SQ735"
"2024-09-11T03:01:10.260Z","Phuket","HKT","Singapore","SIN","2024-09-11T11:40:00.000Z","11/09/2024, 18:40:00",3,"3K536"
"2024-09-11T03:01:10.261Z","Phuket","HKT","Hong Kong","HKG","2024-09-11T11:30:00.000Z","11/09/2024, 18:30:00",3,"CX778"
"2024-09-11T03:01:10.259Z","Phuket","HKT","Ko Samui (Ko Samui)","USM","2024-09-11T10:05:00.000Z","11/09/2024, 17:05:00",3,"PG402"
"2024-09-11T03:01:10.264Z","Phuket","HKT","Bangkok","BKK","2024-09-11T09:55:00.000Z","11/09/2024, 16:55:00",3,"TG284"
"2024-09-11T03:01:10.265Z","Phuket","HKT","Guangzhou","CAN","2024-09-11T09:40:00.000Z","11/09/2024, 16:40:00",3,"CZ6064"
"2024-09-11T03:01:10.470Z","Phuket","HKT","Sepang","KUL","2024-09-11T12:10:00.000Z","11/09/2024, 19:10:00",3,"OD543"
"2024-09-11T03:01:10.472Z","Phuket","HKT","Bangkok","BKK","2024-09-11T12:10:00.000Z","11/09/2024, 19:10:00",3,"PG278"
"2024-09-11T03:01:11.380Z","Phuket","HKT","Shanghai","PVG","2024-09-11T11:55:00.000Z","11/09/2024, 18:55:00",3,"FM860"
"2024-09-11T03:01:11.388Z","Phuket","HKT","Singapore","SIN","2024-09-11T12:05:00.000Z","11/09/2024, 19:05:00",3,"TR653"
"2024-09-11T03:01:25.592Z","Phuket","HKT","Chengdu","TFU","2024-09-11T12:25:00.000Z","11/09/2024, 19:25:00",3,"MU574"
"2024-09-11T03:01:25.594Z","Phuket","HKT","Beijing","PEK","2024-09-11T12:30:00.000Z","11/09/2024, 19:30:00",3,"CA822"
"2024-09-11T03:01:25.596Z","Phuket","HKT","Chengdu","TFU","2024-09-11T12:30:00.000Z","11/09/2024, 19:30:00",3,"3U3932"
"2024-09-11T03:01:25.596Z","Phuket","HKT","Ko Samui (Ko Samui)","USM","2024-09-11T12:30:00.000Z","11/09/2024, 19:30:00",3,"PG258"
"2024-09-11T03:01:25.597Z","Phuket","HKT","Sepang","KUL","2024-09-11T12:20:00.000Z","11/09/2024, 19:20:00",3,"AK821"
"2024-09-11T03:01:25.602Z","Phuket","HKT","Chongqing","CKG","2024-09-11T13:15:00.000Z","11/09/2024, 20:15:00",3,"3U3706"
"2024-09-11T03:01:25.600Z","Phuket","HKT","Doha","DOH","2024-09-11T13:30:00.000Z","11/09/2024, 20:30:00",3,"QR847"
"2024-09-11T03:01:25.601Z","Phuket","HKT","Abu Dhabi","AUH","2024-09-11T13:55:00.000Z","11/09/2024, 20:55:00",3,"EY431"
"2024-09-11T03:01:25.600Z","Phuket","HKT","Bangkok","DMK","2024-09-11T13:55:00.000Z","11/09/2024, 20:55:00",3,"FD3010"
"2024-09-11T03:01:25.595Z","Phuket","HKT","Bangkok","BKK","2024-09-11T12:40:00.000Z","11/09/2024, 19:40:00",3,"TG218"
"2024-09-11T03:01:25.604Z","Phuket","HKT","Singapore","SIN","2024-09-11T13:10:00.000Z","11/09/2024, 20:10:00",3,"SQ739"
"2024-09-11T03:01:25.603Z","Phuket","HKT","Dubai","DXB","2024-09-11T12:55:00.000Z","11/09/2024, 19:55:00",3,"EK379"
"2024-09-11T03:01:25.602Z","Phuket","HKT","Guangzhou","CAN","2024-09-11T13:55:00.000Z","11/09/2024, 20:55:00",3,"9C8772"
"2024-09-11T03:01:26.730Z","Phuket","HKT","Bangkok","BKK","2024-09-11T14:20:00.000Z","11/09/2024, 21:20:00",3,"TG212"
"2024-09-11T03:01:26.744Z","Phuket","HKT","Chengdu","TFU","2024-09-11T14:30:00.000Z","11/09/2024, 21:30:00",3,"DD3140"
"2024-09-11T03:01:40.915Z","Phuket","HKT","Shanghai","PVG","2024-09-11T16:30:00.000Z","11/09/2024, 23:30:00",3,"HO1370"
"2024-09-11T03:01:40.918Z","Phuket","HKT","Singapore","SIN","2024-09-11T14:20:00.000Z","11/09/2024, 21:20:00",3,"3K538"
"2024-09-11T03:01:40.918Z","Phuket","HKT","Dubai","DXB","2024-09-11T16:55:00.000Z","11/09/2024, 23:55:00",3,"EK397"
"2024-09-11T03:01:40.920Z","Phuket","HKT","Bangkok","DMK","2024-09-11T15:25:00.000Z","11/09/2024, 22:25:00",3,"FD3014"
"2024-09-11T03:01:40.921Z","Phuket","HKT","Sepang","KUL","2024-09-11T14:40:00.000Z","11/09/2024, 21:40:00",3,"AK823"
"2024-09-11T03:01:40.919Z","Phuket","HKT","Sydney","SYD","2024-09-11T15:25:00.000Z","11/09/2024, 22:25:00",3,"JQ28"
"2024-09-11T03:01:40.922Z","Phuket","HKT","Hong Kong","HKG","2024-09-11T16:40:00.000Z","11/09/2024, 23:40:00",3,"UO765"
"2024-09-11T03:01:40.920Z","Phuket","HKT","Istanbul","IST","2024-09-11T15:15:00.000Z","11/09/2024, 22:15:00",3,"TK173"
"2024-09-11T03:01:40.921Z","Phuket","HKT","Bangkok","DMK","2024-09-11T14:10:00.000Z","11/09/2024, 21:10:00",3,"DD531"
"2024-09-11T03:01:40.919Z","Phuket","HKT","Seoul (Incheon)","ICN","2024-09-11T16:25:00.000Z","11/09/2024, 23:25:00",3,"KE664"
"2024-09-11T03:01:40.926Z","Phuket","HKT","Bangkok","DMK","2024-09-11T15:05:00.000Z","11/09/2024, 22:05:00",3,"SL763"
"2024-09-11T03:01:40.924Z","Phuket","HKT","Bangkok","BKK","2024-09-11T14:55:00.000Z","11/09/2024, 21:55:00",3,"PG280"
"2024-09-11T03:01:40.924Z","Phuket","HKT","Bangkok","BKK","2024-09-11T14:35:00.000Z","11/09/2024, 21:35:00",3,"VZ309"
"2024-09-11T03:01:40.923Z","Phuket","HKT","Bangkok","BKK","2024-09-11T15:15:00.000Z","11/09/2024, 22:15:00",3,"FD4113"
"2024-09-11T03:01:40.926Z","Phuket","HKT","Seoul (Incheon)","ICN","2024-09-11T15:50:00.000Z","11/09/2024, 22:50:00",3,"LJ6"
"2024-09-11T03:01:56.310Z","Phuket","HKT","Bangkok","BKK","2024-09-12T00:30:00.000Z","12/09/2024, 07:30:00",4,"VZ317"
"2024-09-11T03:01:56.313Z","Phuket","HKT","Mumbai","BOM","2024-09-11T17:05:00.000Z","12/09/2024, 00:05:00",3,"6E1912"
"2024-09-11T03:01:56.314Z","Phuket","HKT","Bangkok","BKK","2024-09-12T00:30:00.000Z","12/09/2024, 07:30:00",4,"TG226"
"2024-09-11T03:01:56.316Z","Phuket","HKT","Chiang Mai","CNX","2024-09-12T01:05:00.000Z","12/09/2024, 08:05:00",4,"VZ415"
"2024-09-11T03:01:56.319Z","Phuket","HKT","Shanghai","PVG","2024-09-12T01:55:00.000Z","12/09/2024, 08:55:00",4,"9C8668"
"2024-09-11T03:01:56.312Z","Phuket","HKT","Shanghai","PVG","2024-09-11T17:05:00.000Z","12/09/2024, 00:05:00",3,"FM832"
"2024-09-11T03:01:56.317Z","Phuket","HKT","Bangkok","BKK","2024-09-12T02:00:00.000Z","12/09/2024, 09:00:00",4,"VZ315"
"2024-09-11T03:01:56.317Z","Phuket","HKT","Bangkok","DMK","2024-09-12T01:15:00.000Z","12/09/2024, 08:15:00",4,"FD3002"
"2024-09-11T03:01:56.320Z","Phuket","HKT","Nanjing","NKG","2024-09-11T17:05:00.000Z","12/09/2024, 00:05:00",3,"MU2814"
"2024-09-11T03:01:56.314Z","Phuket","HKT","Abu Dhabi","AUH","2024-09-12T01:55:00.000Z","12/09/2024, 08:55:00",4,"EY433"
"2024-09-11T03:01:56.318Z","Phuket","HKT","Bangkok","DMK","2024-09-12T00:55:00.000Z","12/09/2024, 07:55:00",4,"FD3036"
"2024-09-11T03:01:56.318Z","Phuket","HKT","Sepang","KUL","2024-09-12T01:25:00.000Z","12/09/2024, 08:25:00",4,"AK829"
"2024-09-11T03:01:56.319Z","Phuket","HKT","Sharjah","SHJ","2024-09-12T01:45:00.000Z","12/09/2024, 08:45:00",4,"G9688"
"2024-09-11T03:01:56.319Z","Phuket","HKT","Xi'an","XIY","2024-09-11T17:05:00.000Z","12/09/2024, 00:05:00",3,"MU2082"
"2024-09-11T03:01:56.321Z","Phuket","HKT","Hat Yai / Songkhla","HDY","2024-09-12T00:30:00.000Z","12/09/2024, 07:30:00",4,"PG298"
"2024-09-11T03:02:11.618Z","Phuket","HKT","Bangkok","DMK","2024-09-12T02:20:00.000Z","12/09/2024, 09:20:00",4,"SL751"
"2024-09-11T03:02:11.620Z","Phuket","HKT","Bangkok","BKK","2024-09-12T02:40:00.000Z","12/09/2024, 09:40:00",4,"TG290"
"2024-09-11T03:02:11.621Z","Phuket","HKT","Bangkok","DMK","2024-09-12T02:20:00.000Z","12/09/2024, 09:20:00",4,"DD5341"
"2024-09-11T03:02:11.622Z","Phuket","HKT","Bangkok","DMK","2024-09-12T02:30:00.000Z","12/09/2024, 09:30:00",4,"FD3030"
"2024-09-11T03:02:11.620Z","Phuket","HKT","Ko Samui (Ko Samui)","USM","2024-09-12T02:35:00.000Z","12/09/2024, 09:35:00",4,"PG252"
"2024-09-11T03:02:11.623Z","Phuket","HKT","Doha","DOH","2024-09-12T02:05:00.000Z","12/09/2024, 09:05:00",4,"QR843"
"2024-09-11T03:02:11.621Z","Phuket","HKT","Singapore","SIN","2024-09-12T02:45:00.000Z","12/09/2024, 09:45:00",4,"FD376"
"2024-09-11T03:02:11.624Z","Phuket","HKT","New Delhi","DEL","2024-09-12T02:15:00.000Z","12/09/2024, 09:15:00",4,"AI379"
"2024-09-11T03:02:11.624Z","Phuket","HKT","Singapore","SIN","2024-09-12T02:20:00.000Z","12/09/2024, 09:20:00",4,"TR659"
"2024-09-11T04:00:18.001Z","Amsterdam","AMS","Francisco Sa Carneiro Int.","OPO","2024-09-11T04:05:00.000Z","11/09/2024, 06:05:00",3,"HV6001"
"2024-09-11T04:00:18.219Z","Amsterdam","AMS","Zakynthos (Zakinthos)","ZTH","2024-09-11T04:15:00.000Z","11/09/2024, 06:15:00",3,"HV5093"
"2024-09-11T04:00:18.243Z","Amsterdam","AMS","Olbia","OLB","2024-09-11T04:15:00.000Z","11/09/2024, 06:15:00",3,"HV6917"
"2024-09-11T04:00:18.435Z","Amsterdam","AMS","Palma de Mallorca","PMI","2024-09-11T04:20:00.000Z","11/09/2024, 06:20:00",3,"G61503"
"2024-09-11T04:00:18.457Z","Amsterdam","AMS","Santa Catarina","FNC","2024-09-11T04:25:00.000Z","11/09/2024, 06:25:00",3,"HV6629"
"2024-09-11T04:00:18.651Z","Amsterdam","AMS","Gran Canaria","LPA","2024-09-11T04:30:00.000Z","11/09/2024, 06:30:00",3,"HV5663"
"2024-09-11T04:00:18.670Z","Amsterdam","AMS","Manises","VLC","2024-09-11T04:35:00.000Z","11/09/2024, 06:35:00",3,"HV6337"
"2024-09-11T04:00:18.866Z","Amsterdam","AMS","Brussels","BRU","2024-09-11T04:45:00.000Z","11/09/2024, 06:45:00",3,"KL1701"
"2024-09-11T04:00:18.883Z","Amsterdam","AMS","Malaga","AGP","2024-09-11T04:45:00.000Z","11/09/2024, 06:45:00",3,"HV6115"
"2024-09-11T04:00:19.769Z","Amsterdam","AMS","Palma de Mallorca","PMI","2024-09-11T04:40:00.000Z","11/09/2024, 06:40:00",3,"HV5631"
"2024-09-11T04:00:18.030Z","Amsterdam","AMS",,"CFU","2024-09-11T04:10:00.000Z","11/09/2024, 06:10:00",3,"HV5311"
"2024-09-11T04:00:33.602Z","Amsterdam","AMS","Paris","CDG","2024-09-11T04:45:00.000Z","11/09/2024, 06:45:00",3,"KL1401"
"2024-09-11T04:00:33.604Z","Amsterdam","AMS","Prague","PRG","2024-09-11T04:50:00.000Z","11/09/2024, 06:50:00",3,"KL1351"
"2024-09-11T04:00:33.606Z","Amsterdam","AMS","Bologna","BLQ","2024-09-11T04:50:00.000Z","11/09/2024, 06:50:00",3,"KL1661"
"2024-09-11T04:00:33.608Z","Amsterdam","AMS","Dusseldorf","DUS","2024-09-11T04:50:00.000Z","11/09/2024, 06:50:00",3,"KL1797"
"2024-09-11T04:00:33.608Z","Amsterdam","AMS","Heraklion (Iraklion)","HER","2024-09-11T04:45:00.000Z","11/09/2024, 06:45:00",3,"HV6873"
"2024-09-11T04:00:33.609Z","Amsterdam","AMS","Vienna","VIE","2024-09-11T04:50:00.000Z","11/09/2024, 06:50:00",3,"KL1901"
"2024-09-11T04:00:33.813Z","Amsterdam","AMS","Verona","VRN","2024-09-11T04:55:00.000Z","11/09/2024, 06:55:00",3,"HV5465"
"2024-09-11T04:00:33.817Z","Amsterdam","AMS","Stockholm","ARN","2024-09-11T04:55:00.000Z","11/09/2024, 06:55:00",3,"KL1215"
"2024-09-11T04:00:33.835Z","Amsterdam","AMS","Faro / Algarve Int. Faro","FAO","2024-09-11T05:00:00.000Z","11/09/2024, 07:00:00",3,"U27963"
"2024-09-11T04:00:33.837Z","Amsterdam","AMS","Nice","NCE","2024-09-11T04:55:00.000Z","11/09/2024, 06:55:00",3,"KL1473"
"2024-09-11T04:00:33.837Z","Amsterdam","AMS","London","LGW","2024-09-11T05:00:00.000Z","11/09/2024, 07:00:00",3,"U28671"
"2024-09-11T04:00:33.838Z","Amsterdam","AMS","Malaga","AGP","2024-09-11T05:00:00.000Z","11/09/2024, 07:00:00",3,"U27889"
"2024-09-11T04:00:34.024Z","Amsterdam","AMS","Chicago","ORD","2024-09-11T05:00:00.000Z","11/09/2024, 07:00:00",3,"5Y8158"
"2024-09-11T04:00:34.713Z","Amsterdam","AMS","Hamburg","HAM","2024-09-11T04:55:00.000Z","11/09/2024, 06:55:00",3,"KL1751"
"2024-09-11T04:00:34.724Z","Amsterdam","AMS","Sevilla","SVQ","2024-09-11T04:55:00.000Z","11/09/2024, 06:55:00",3,"HV6729"
"2024-09-11T04:00:49.481Z","Amsterdam","AMS","Oslo","OSL","2024-09-11T05:00:00.000Z","11/09/2024, 07:00:00",3,"KL1197"
"2024-09-11T04:00:49.480Z","Amsterdam","AMS","Warsaw","WAW","2024-09-11T05:00:00.000Z","11/09/2024, 07:00:00",3,"LO270"
"2024-09-11T04:00:49.477Z","Amsterdam","AMS","Copenhagen","CPH","2024-09-11T05:00:00.000Z","11/09/2024, 07:00:00",3,"SK550"
"2024-09-11T04:00:49.482Z","Amsterdam","AMS","Berlin","BER","2024-09-11T05:00:00.000Z","11/09/2024, 07:00:00",3,"KL1771"
"2024-09-11T04:00:49.485Z","Amsterdam","AMS","Barcelona","BCN","2024-09-11T05:00:00.000Z","11/09/2024, 07:00:00",3,"VY8308"
"2024-09-11T04:00:49.484Z","Amsterdam","AMS","Ohrid","OHD","2024-09-11T05:00:00.000Z","11/09/2024, 07:00:00",3,"CD359"
"2024-09-11T04:00:49.484Z","Amsterdam","AMS","Madrid","MAD","2024-09-11T05:00:00.000Z","11/09/2024, 07:00:00",3,"KL1501"
"2024-09-11T04:00:49.688Z","Amsterdam","AMS","Naples","NAP","2024-09-11T05:05:00.000Z","11/09/2024, 07:05:00",3,"U24233"
"2024-09-11T04:00:49.694Z","Amsterdam","AMS","Santa Catarina","FNC","2024-09-11T05:00:00.000Z","11/09/2024, 07:00:00",3,"OR1741"
"2024-09-11T04:00:49.696Z","Amsterdam","AMS","Lisbon","LIS","2024-09-11T05:05:00.000Z","11/09/2024, 07:05:00",3,"HV5951"
"2024-09-11T04:00:49.695Z","Amsterdam","AMS","Vienna","VIE","2024-09-11T05:00:00.000Z","11/09/2024, 07:00:00",3,"OS378"
"2024-09-11T04:00:49.712Z","Amsterdam","AMS","Zurich","ZRH","2024-09-11T05:05:00.000Z","11/09/2024, 07:05:00",3,"KL1917"
"2024-09-11T04:00:50.587Z","Amsterdam","AMS","Zurich","ZRH","2024-09-11T05:00:00.000Z","11/09/2024, 07:00:00",3,"LX737"
"2024-09-11T04:00:50.616Z","Amsterdam","AMS","Geneva","GVA","2024-09-11T05:00:00.000Z","11/09/2024, 07:00:00",3,"KL1929"
"2024-09-11T04:01:05.447Z","Amsterdam","AMS","London","LCY","2024-09-11T05:05:00.000Z","11/09/2024, 07:05:00",3,"KL977"
"2024-09-11T04:01:05.452Z","Amsterdam","AMS","Malaga","AGP","2024-09-11T05:15:00.000Z","11/09/2024, 07:15:00",3,"VY8364"
"2024-09-11T04:01:05.451Z","Amsterdam","AMS","Milan","MXP","2024-09-11T05:20:00.000Z","11/09/2024, 07:20:00",3,"U27689"
"2024-09-11T04:01:05.449Z","Amsterdam","AMS","Zakynthos (Zakinthos)","ZTH","2024-09-11T05:05:00.000Z","11/09/2024, 07:05:00",3,"CD317"
"2024-09-11T04:01:05.450Z","Amsterdam","AMS","Southampton","SOU","2024-09-11T05:15:00.000Z","11/09/2024, 07:15:00",3,"KL1067"
"2024-09-11T04:01:05.453Z","Amsterdam","AMS","Rome","FCO","2024-09-11T05:15:00.000Z","11/09/2024, 07:15:00",3,"KL1601"
"2024-09-11T04:01:05.453Z","Amsterdam","AMS","Palma de Mallorca","PMI","2024-09-11T05:20:00.000Z","11/09/2024, 07:20:00",3,"U27887"
"2024-09-11T04:01:05.453Z","Amsterdam","AMS","Milan","LIN","2024-09-11T05:05:00.000Z","11/09/2024, 07:05:00",3,"AZ119"
"2024-09-11T04:01:05.455Z","Amsterdam","AMS","Innsbruck","INN","2024-09-11T05:15:00.000Z","11/09/2024, 07:15:00",3,"HV6609"
"2024-09-11T04:01:05.456Z","Amsterdam","AMS","Birmingham","BHX","2024-09-11T05:20:00.000Z","11/09/2024, 07:20:00",3,"U27841"
"2024-09-11T04:01:05.659Z","Amsterdam","AMS","Manises","VLC","2024-09-11T05:20:00.000Z","11/09/2024, 07:20:00",3,"VY8352"
"2024-09-11T04:01:05.663Z","Amsterdam","AMS","Gazipasa","GZP","2024-09-11T05:20:00.000Z","11/09/2024, 07:20:00",3,"CD303"
"2024-09-11T04:01:05.664Z","Amsterdam","AMS","London","LHR","2024-09-11T05:20:00.000Z","11/09/2024, 07:20:00",3,"KL1001"
"2024-09-11T04:01:06.578Z","Amsterdam","AMS","Munich","MUC","2024-09-11T05:20:00.000Z","11/09/2024, 07:20:00",3,"KL1849"
"2024-09-11T04:01:06.591Z","Amsterdam","AMS","Copenhagen","CPH","2024-09-11T05:15:00.000Z","11/09/2024, 07:15:00",3,"KL1267"
"2024-09-11T04:01:21.426Z","Amsterdam","AMS","Copenhagen","CPH","2024-09-11T05:50:00.000Z","11/09/2024, 07:50:00",3,"U27935"
"2024-09-11T04:01:21.428Z","Amsterdam","AMS","Landvetter","GOT","2024-09-11T05:45:00.000Z","11/09/2024, 07:45:00",3,"KL1229"
"2024-09-11T04:01:21.429Z","Amsterdam","AMS","Dublin","DUB","2024-09-11T05:40:00.000Z","11/09/2024, 07:40:00",3,"KL1135"
"2024-09-11T04:01:21.430Z","Amsterdam","AMS","London","LHR","2024-09-11T05:40:00.000Z","11/09/2024, 07:40:00",3,"BA423"
"2024-09-11T04:01:21.430Z","Amsterdam","AMS","Tenerife","TFS","2024-09-11T05:35:00.000Z","11/09/2024, 07:35:00",3,"U27897"
"2024-09-11T04:01:21.432Z","Amsterdam","AMS","Tenerife","TFS","2024-09-11T05:40:00.000Z","11/09/2024, 07:40:00",3,"OR1669"
"2024-09-11T04:01:21.435Z","Amsterdam","AMS","London","LCY","2024-09-11T05:45:00.000Z","11/09/2024, 07:45:00",3,"CJ8450"
"2024-09-11T04:01:21.436Z","Amsterdam","AMS","Glasgow","GLA","2024-09-11T05:55:00.000Z","11/09/2024, 07:55:00",3,"KL935"
"2024-09-11T04:01:21.435Z","Amsterdam","AMS","Frankfurt am Main","FRA","2024-09-11T06:00:00.000Z","11/09/2024, 08:00:00",3,"LH1003"
"2024-09-11T04:01:21.434Z","Amsterdam","AMS","Willemstad","CUR","2024-09-11T05:55:00.000Z","11/09/2024, 07:55:00",3,"OR377"
